Name,Detailed,Total
Candidat_679480,"[10, 10, 10, 10, 40, 20]",100
Candidat_679479,"[10, 10, 10, 10, 40, 20]",100
Candidat_679478,"[10, 10, 10, 10, 40, 20]",100
Candidat_679477,"[10, 10, 10, 10, 40, 20]",100
Candidat_676965,"[10, 10, 10, 10, 40, 20]",100
Candidat_676964,"[10, 10, 10, 10, 40, 20]",100
Candidat_676963,"[10, 10, 10, 10, 40, 20]",100
Candidat_674437,"[10, 10, 10, 10, 40, 20]",100
Candidat_674451,"[10, 10, 10, 10, 40, 20]",100
Candidat_674450,"[10, 10, 10, 10, 40, 20]",100
Candidat_674449,"[10, 10, 10, 10, 40, 20]",100
Candidat_674448,"[10, 10, 10, 10, 40, 20]",100
Candidat_674447,"[10, 10, 10, 10, 40, 20]",100
Candidat_674446,"[10, 10, 10, 10, 40, 20]",100
Candidat_674445,"[10, 10, 10, 10, 40, 20]",100
Candidat_674444,"[10, 10, 10, 10, 40, 20]",100
Candidat_674443,"[10, 10, 10, 10, 40, 20]",100
Candidat_674442,"[10, 10, 10, 10, 40, 20]",100
Candidat_674441,"[10, 10, 10, 10, 40, 20]",100
Candidat_674440,"[10, 10, 10, 10, 40, 20]",100
Candidat_674439,"[10, 10, 10, 10, 40, 20]",100
Candidat_674438,"[10, 10, 10, 10, 40, 20]",100
Candidat_674436,"[10, 10, 10, 10, 40, 20]",100
Candidat_674453,"[10, 10, 10, 10, 40, 20]",100
Candidat_674435,"[10, 10, 10, 10, 40, 20]",100
Candidat_674434,"[10, 10, 10, 10, 40, 20]",100
Candidat_674433,"[10, 10, 10, 10, 40, 20]",100
Candidat_674432,"[10, 10, 10, 10, 40, 20]",100
Candidat_674431,"[10, 10, 10, 10, 40, 20]",100
Candidat_673650,"[10, 10, 10, 10, 40, 20]",100
Candidat_673649,"[10, 10, 10, 10, 40, 20]",100
Candidat_673648,"[10, 10, 10, 10, 40, 20]",100
Candidat_673647,"[10, 10, 10, 10, 40, 20]",100
Candidat_673646,"[10, 10, 10, 10, 40, 20]",100
Candidat_673645,"[10, 10, 10, 10, 40, 20]",100
Candidat_673644,"[10, 10, 10, 10, 40, 20]",100
Candidat_673643,"[10, 10, 10, 10, 40, 20]",100
Candidat_673642,"[10, 10, 10, 10, 40, 20]",100
Candidat_674452,"[10, 10, 10, 10, 40, 20]",100
Candidat_674454,"[10, 10, 10, 10, 40, 20]",100
Candidat_673640,"[10, 10, 10, 10, 40, 20]",100
Candidat_674471,"[10, 10, 10, 10, 40, 20]",100
Candidat_674485,"[10, 10, 10, 10, 40, 20]",100
Candidat_674484,"[10, 10, 10, 10, 40, 20]",100
Candidat_674483,"[10, 10, 10, 10, 40, 20]",100
Candidat_674482,"[10, 10, 10, 10, 40, 20]",100
Candidat_674481,"[10, 10, 10, 10, 40, 20]",100
Candidat_674480,"[10, 10, 10, 10, 40, 20]",100
Candidat_674479,"[10, 10, 10, 10, 40, 20]",100
Candidat_674478,"[10, 10, 10, 10, 40, 20]",100
Candidat_674477,"[10, 10, 10, 10, 40, 20]",100
Candidat_674476,"[10, 10, 10, 10, 40, 20]",100
Candidat_674475,"[10, 10, 10, 10, 40, 20]",100
Candidat_674474,"[10, 10, 10, 10, 40, 20]",100
Candidat_674473,"[10, 10, 10, 10, 40, 20]",100
Candidat_674472,"[10, 10, 10, 10, 40, 20]",100
Candidat_674470,"[10, 10, 10, 10, 40, 20]",100
Candidat_674455,"[10, 10, 10, 10, 40, 20]",100
Candidat_674469,"[10, 10, 10, 10, 40, 20]",100
Candidat_674468,"[10, 10, 10, 10, 40, 20]",100
Candidat_674467,"[10, 10, 10, 10, 40, 20]",100
Candidat_674466,"[10, 10, 10, 10, 40, 20]",100
Candidat_674465,"[10, 10, 10, 10, 40, 20]",100
Candidat_674464,"[10, 10, 10, 10, 40, 20]",100
Candidat_674463,"[10, 10, 10, 10, 40, 20]",100
Candidat_674462,"[10, 10, 10, 10, 40, 20]",100
Candidat_674461,"[10, 10, 10, 10, 40, 20]",100
Candidat_674460,"[10, 10, 10, 10, 40, 20]",100
Candidat_674459,"[10, 10, 10, 10, 40, 20]",100
Candidat_674458,"[10, 10, 10, 10, 40, 20]",100
Candidat_674457,"[10, 10, 10, 10, 40, 20]",100
Candidat_674456,"[10, 10, 10, 10, 40, 20]",100
Candidat_673641,"[10, 10, 10, 10, 40, 20]",100
Candidat_673639,"[10, 10, 10, 10, 40, 20]",100
Candidat_674487,"[10, 10, 10, 10, 40, 20]",100
Candidat_672809,"[10, 10, 10, 10, 40, 20]",100
Candidat_673603,"[10, 10, 10, 10, 40, 20]",100
Candidat_673602,"[10, 10, 10, 10, 40, 20]",100
Candidat_673601,"[10, 10, 10, 10, 40, 20]",100
Candidat_673600,"[10, 10, 10, 10, 40, 20]",100
Candidat_673599,"[10, 10, 10, 10, 40, 20]",100
Candidat_673598,"[10, 10, 10, 10, 40, 20]",100
Candidat_673597,"[10, 10, 10, 10, 40, 20]",100
Candidat_673596,"[10, 10, 10, 10, 40, 20]",100
Candidat_673595,"[10, 10, 10, 10, 40, 20]",100
Candidat_673594,"[10, 10, 10, 10, 40, 20]",100
Candidat_673593,"[10, 10, 10, 10, 40, 20]",100
Candidat_673592,"[10, 10, 10, 10, 40, 20]",100
Candidat_673591,"[10, 10, 10, 10, 40, 20]",100
Candidat_672810,"[10, 10, 10, 10, 40, 20]",100
Candidat_672808,"[10, 10, 10, 10, 40, 20]",100
Candidat_673605,"[10, 10, 10, 10, 40, 20]",100
Candidat_672807,"[10, 10, 10, 10, 40, 20]",100
Candidat_672806,"[10, 10, 10, 10, 40, 20]",100
Candidat_672805,"[10, 10, 10, 10, 40, 20]",100
Candidat_672804,"[10, 10, 10, 10, 40, 20]",100
Candidat_672803,"[10, 10, 10, 10, 40, 20]",100
Candidat_672802,"[10, 10, 10, 10, 40, 20]",100
Candidat_672801,"[10, 10, 10, 10, 40, 20]",100
Candidat_672800,"[10, 10, 10, 10, 40, 20]",100
Candidat_672799,"[10, 10, 10, 10, 40, 20]",100
Candidat_672798,"[10, 10, 10, 10, 40, 20]",100
Candidat_672797,"[10, 10, 10, 10, 40, 20]",100
Candidat_672796,"[10, 10, 10, 10, 40, 20]",100
Candidat_672795,"[10, 10, 10, 10, 40, 20]",100
Candidat_672794,"[10, 10, 10, 10, 40, 20]",100
Candidat_673604,"[10, 10, 10, 10, 40, 20]",100
Candidat_673606,"[10, 10, 10, 10, 40, 20]",100
Candidat_673638,"[10, 10, 10, 10, 40, 20]",100
Candidat_673623,"[10, 10, 10, 10, 40, 20]",100
Candidat_673637,"[10, 10, 10, 10, 40, 20]",100
Candidat_673636,"[10, 10, 10, 10, 40, 20]",100
Candidat_673635,"[10, 10, 10, 10, 40, 20]",100
Candidat_673634,"[10, 10, 10, 10, 40, 20]",100
Candidat_673633,"[10, 10, 10, 10, 40, 20]",100
Candidat_673632,"[10, 10, 10, 10, 40, 20]",100
Candidat_673631,"[10, 10, 10, 10, 40, 20]",100
Candidat_673630,"[10, 10, 10, 10, 40, 20]",100
Candidat_673629,"[10, 10, 10, 10, 40, 20]",100
Candidat_673628,"[10, 10, 10, 10, 40, 20]",100
Candidat_673627,"[10, 10, 10, 10, 40, 20]",100
Candidat_673626,"[10, 10, 10, 10, 40, 20]",100
Candidat_673625,"[10, 10, 10, 10, 40, 20]",100
Candidat_673624,"[10, 10, 10, 10, 40, 20]",100
Candidat_673622,"[10, 10, 10, 10, 40, 20]",100
Candidat_673607,"[10, 10, 10, 10, 40, 20]",100
Candidat_673621,"[10, 10, 10, 10, 40, 20]",100
Candidat_673620,"[10, 10, 10, 10, 40, 20]",100
Candidat_673619,"[10, 10, 10, 10, 40, 20]",100
Candidat_673618,"[10, 10, 10, 10, 40, 20]",100
Candidat_673617,"[10, 10, 10, 10, 40, 20]",100
Candidat_673616,"[10, 10, 10, 10, 40, 20]",100
Candidat_673615,"[10, 10, 10, 10, 40, 20]",100
Candidat_673614,"[10, 10, 10, 10, 40, 20]",100
Candidat_673613,"[10, 10, 10, 10, 40, 20]",100
Candidat_673612,"[10, 10, 10, 10, 40, 20]",100
Candidat_673611,"[10, 10, 10, 10, 40, 20]",100
Candidat_673610,"[10, 10, 10, 10, 40, 20]",100
Candidat_673609,"[10, 10, 10, 10, 40, 20]",100
Candidat_673608,"[10, 10, 10, 10, 40, 20]",100
Candidat_674486,"[10, 10, 10, 10, 40, 20]",100
Candidat_674488,"[10, 10, 10, 10, 40, 20]",100
Candidat_676962,"[10, 10, 10, 10, 40, 20]",100
Candidat_676133,"[10, 10, 10, 10, 40, 20]",100
Candidat_676147,"[10, 10, 10, 10, 40, 20]",100
Candidat_676146,"[10, 10, 10, 10, 40, 20]",100
Candidat_676145,"[10, 10, 10, 10, 40, 20]",100
Candidat_676144,"[10, 10, 10, 10, 40, 20]",100
Candidat_676143,"[10, 10, 10, 10, 40, 20]",100
Candidat_676142,"[10, 10, 10, 10, 40, 20]",100
Candidat_676141,"[10, 10, 10, 10, 40, 20]",100
Candidat_676140,"[10, 10, 10, 10, 40, 20]",100
Candidat_676139,"[10, 10, 10, 10, 40, 20]",100
Candidat_676138,"[10, 10, 10, 10, 40, 20]",100
Candidat_676137,"[10, 10, 10, 10, 40, 20]",100
Candidat_676136,"[10, 10, 10, 10, 40, 20]",100
Candidat_676135,"[10, 10, 10, 10, 40, 20]",100
Candidat_676134,"[10, 10, 10, 10, 40, 20]",100
Candidat_676132,"[10, 10, 10, 10, 40, 20]",100
Candidat_676149,"[10, 10, 10, 10, 40, 20]",100
Candidat_676131,"[10, 10, 10, 10, 40, 20]",100
Candidat_676130,"[10, 10, 10, 10, 40, 20]",100
Candidat_676129,"[10, 10, 10, 10, 40, 20]",100
Candidat_676128,"[10, 10, 10, 10, 40, 20]",100
Candidat_676127,"[10, 10, 10, 10, 40, 20]",100
Candidat_676126,"[10, 10, 10, 10, 40, 20]",100
Candidat_676125,"[10, 10, 10, 10, 40, 20]",100
Candidat_676124,"[10, 10, 10, 10, 40, 20]",100
Candidat_676123,"[10, 10, 10, 10, 40, 20]",100
Candidat_676122,"[10, 10, 10, 10, 40, 20]",100
Candidat_676121,"[10, 10, 10, 10, 40, 20]",100
Candidat_676120,"[10, 10, 10, 10, 40, 20]",100
Candidat_676119,"[10, 10, 10, 10, 40, 20]",100
Candidat_676118,"[10, 10, 10, 10, 40, 20]",100
Candidat_676148,"[10, 10, 10, 10, 40, 20]",100
Candidat_676150,"[10, 10, 10, 10, 40, 20]",100
Candidat_676116,"[10, 10, 10, 10, 40, 20]",100
Candidat_676167,"[10, 10, 10, 10, 40, 20]",100
Candidat_676961,"[10, 10, 10, 10, 40, 20]",100
Candidat_676960,"[10, 10, 10, 10, 40, 20]",100
Candidat_676959,"[10, 10, 10, 10, 40, 20]",100
Candidat_676958,"[10, 10, 10, 10, 40, 20]",100
Candidat_676957,"[10, 10, 10, 10, 40, 20]",100
Candidat_676956,"[10, 10, 10, 10, 40, 20]",100
Candidat_676955,"[10, 10, 10, 10, 40, 20]",100
Candidat_676954,"[10, 10, 10, 10, 40, 20]",100
Candidat_676953,"[10, 10, 10, 10, 40, 20]",100
Candidat_676952,"[10, 10, 10, 10, 40, 20]",100
Candidat_676951,"[10, 10, 10, 10, 40, 20]",100
Candidat_676170,"[10, 10, 10, 10, 40, 20]",100
Candidat_676169,"[10, 10, 10, 10, 40, 20]",100
Candidat_676168,"[10, 10, 10, 10, 40, 20]",100
Candidat_676166,"[10, 10, 10, 10, 40, 20]",100
Candidat_676151,"[10, 10, 10, 10, 40, 20]",100
Candidat_676165,"[10, 10, 10, 10, 40, 20]",100
Candidat_676164,"[10, 10, 10, 10, 40, 20]",100
Candidat_676163,"[10, 10, 10, 10, 40, 20]",100
Candidat_676162,"[10, 10, 10, 10, 40, 20]",100
Candidat_676161,"[10, 10, 10, 10, 40, 20]",100
Candidat_676160,"[10, 10, 10, 10, 40, 20]",100
Candidat_676159,"[10, 10, 10, 10, 40, 20]",100
Candidat_676158,"[10, 10, 10, 10, 40, 20]",100
Candidat_676157,"[10, 10, 10, 10, 40, 20]",100
Candidat_676156,"[10, 10, 10, 10, 40, 20]",100
Candidat_676155,"[10, 10, 10, 10, 40, 20]",100
Candidat_676154,"[10, 10, 10, 10, 40, 20]",100
Candidat_676153,"[10, 10, 10, 10, 40, 20]",100
Candidat_676152,"[10, 10, 10, 10, 40, 20]",100
Candidat_676117,"[10, 10, 10, 10, 40, 20]",100
Candidat_676115,"[10, 10, 10, 10, 40, 20]",100
Candidat_674489,"[10, 10, 10, 10, 40, 20]",100
Candidat_675285,"[10, 10, 10, 10, 40, 20]",100
Candidat_675299,"[10, 10, 10, 10, 40, 20]",100
Candidat_675298,"[10, 10, 10, 10, 40, 20]",100
Candidat_675297,"[10, 10, 10, 10, 40, 20]",100
Candidat_675296,"[10, 10, 10, 10, 40, 20]",100
Candidat_675295,"[10, 10, 10, 10, 40, 20]",100
Candidat_675294,"[10, 10, 10, 10, 40, 20]",100
Candidat_675293,"[10, 10, 10, 10, 40, 20]",100
Candidat_675292,"[10, 10, 10, 10, 40, 20]",100
Candidat_675291,"[10, 10, 10, 10, 40, 20]",100
Candidat_675290,"[10, 10, 10, 10, 40, 20]",100
Candidat_675289,"[10, 10, 10, 10, 40, 20]",100
Candidat_675288,"[10, 10, 10, 10, 40, 20]",100
Candidat_675287,"[10, 10, 10, 10, 40, 20]",100
Candidat_675286,"[10, 10, 10, 10, 40, 20]",100
Candidat_675284,"[10, 10, 10, 10, 40, 20]",100
Candidat_675301,"[10, 10, 10, 10, 40, 20]",100
Candidat_675283,"[10, 10, 10, 10, 40, 20]",100
Candidat_675282,"[10, 10, 10, 10, 40, 20]",100
Candidat_675281,"[10, 10, 10, 10, 40, 20]",100
Candidat_675280,"[10, 10, 10, 10, 40, 20]",100
Candidat_675279,"[10, 10, 10, 10, 40, 20]",100
Candidat_675278,"[10, 10, 10, 10, 40, 20]",100
Candidat_675277,"[10, 10, 10, 10, 40, 20]",100
Candidat_675276,"[10, 10, 10, 10, 40, 20]",100
Candidat_675275,"[10, 10, 10, 10, 40, 20]",100
Candidat_675274,"[10, 10, 10, 10, 40, 20]",100
Candidat_675273,"[10, 10, 10, 10, 40, 20]",100
Candidat_675272,"[10, 10, 10, 10, 40, 20]",100
Candidat_675271,"[10, 10, 10, 10, 40, 20]",100
Candidat_674490,"[10, 10, 10, 10, 40, 20]",100
Candidat_675300,"[10, 10, 10, 10, 40, 20]",100
Candidat_675302,"[10, 10, 10, 10, 40, 20]",100
Candidat_676114,"[10, 10, 10, 10, 40, 20]",100
Candidat_675319,"[10, 10, 10, 10, 40, 20]",100
Candidat_676113,"[10, 10, 10, 10, 40, 20]",100
Candidat_676112,"[10, 10, 10, 10, 40, 20]",100
Candidat_676111,"[10, 10, 10, 10, 40, 20]",100
Candidat_675330,"[10, 10, 10, 10, 40, 20]",100
Candidat_675329,"[10, 10, 10, 10, 40, 20]",100
Candidat_675328,"[10, 10, 10, 10, 40, 20]",100
Candidat_675327,"[10, 10, 10, 10, 40, 20]",100
Candidat_675326,"[10, 10, 10, 10, 40, 20]",100
Candidat_675325,"[10, 10, 10, 10, 40, 20]",100
Candidat_675324,"[10, 10, 10, 10, 40, 20]",100
Candidat_675323,"[10, 10, 10, 10, 40, 20]",100
Candidat_675322,"[10, 10, 10, 10, 40, 20]",100
Candidat_675321,"[10, 10, 10, 10, 40, 20]",100
Candidat_675320,"[10, 10, 10, 10, 40, 20]",100
Candidat_675318,"[10, 10, 10, 10, 40, 20]",100
Candidat_675303,"[10, 10, 10, 10, 40, 20]",100
Candidat_675317,"[10, 10, 10, 10, 40, 20]",100
Candidat_675316,"[10, 10, 10, 10, 40, 20]",100
Candidat_675315,"[10, 10, 10, 10, 40, 20]",100
Candidat_675314,"[10, 10, 10, 10, 40, 20]",100
Candidat_675313,"[10, 10, 10, 10, 40, 20]",100
Candidat_675312,"[10, 10, 10, 10, 40, 20]",100
Candidat_675311,"[10, 10, 10, 10, 40, 20]",100
Candidat_675310,"[10, 10, 10, 10, 40, 20]",100
Candidat_675309,"[10, 10, 10, 10, 40, 20]",100
Candidat_675308,"[10, 10, 10, 10, 40, 20]",100
Candidat_675307,"[10, 10, 10, 10, 40, 20]",100
Candidat_675306,"[10, 10, 10, 10, 40, 20]",100
Candidat_675305,"[10, 10, 10, 10, 40, 20]",100
Candidat_675304,"[10, 10, 10, 10, 40, 20]",100
Candidat_680355,"[10, 10, 10, 10, 40, 20]",100
Candidat_680356,"[10, 10, 10, 10, 40, 20]",100
Candidat_680357,"[10, 10, 10, 10, 40, 20]",100
Candidat_685394,"[10, 10, 10, 10, 40, 20]",100
Candidat_685408,"[10, 10, 10, 10, 40, 20]",100
Candidat_685407,"[10, 10, 10, 10, 40, 20]",100
Candidat_685406,"[10, 10, 10, 10, 40, 20]",100
Candidat_685405,"[10, 10, 10, 10, 40, 20]",100
Candidat_685404,"[10, 10, 10, 10, 40, 20]",100
Candidat_685403,"[10, 10, 10, 10, 40, 20]",100
Candidat_685402,"[10, 10, 10, 10, 40, 20]",100
Candidat_685401,"[10, 10, 10, 10, 40, 20]",100
Candidat_685400,"[10, 10, 10, 10, 40, 20]",100
Candidat_685399,"[10, 10, 10, 10, 40, 20]",100
Candidat_685398,"[10, 10, 10, 10, 40, 20]",100
Candidat_685397,"[10, 10, 10, 10, 40, 20]",100
Candidat_685396,"[10, 10, 10, 10, 40, 20]",100
Candidat_685395,"[10, 10, 10, 10, 40, 20]",100
Candidat_685393,"[10, 10, 10, 10, 40, 20]",100
Candidat_685410,"[10, 10, 10, 10, 40, 20]",100
Candidat_685392,"[10, 10, 10, 10, 40, 20]",100
Candidat_685391,"[10, 10, 10, 10, 40, 20]",100
Candidat_685390,"[10, 10, 10, 10, 40, 20]",100
Candidat_685389,"[10, 10, 10, 10, 40, 20]",100
Candidat_685388,"[10, 10, 10, 10, 40, 20]",100
Candidat_685387,"[10, 10, 10, 10, 40, 20]",100
Candidat_685386,"[10, 10, 10, 10, 40, 20]",100
Candidat_685385,"[10, 10, 10, 10, 40, 20]",100
Candidat_685384,"[10, 10, 10, 10, 40, 20]",100
Candidat_685383,"[10, 10, 10, 10, 40, 20]",100
Candidat_685382,"[10, 10, 10, 10, 40, 20]",100
Candidat_685381,"[10, 10, 10, 10, 40, 20]",100
Candidat_685380,"[10, 10, 10, 10, 40, 20]",100
Candidat_685379,"[10, 10, 10, 10, 40, 20]",100
Candidat_685409,"[10, 10, 10, 10, 40, 20]",100
Candidat_686191,"[10, 10, 10, 10, 40, 20]",100
Candidat_685377,"[10, 10, 10, 10, 40, 20]",100
Candidat_686208,"[10, 10, 10, 10, 40, 20]",100
Candidat_686222,"[10, 10, 10, 10, 40, 20]",100
Candidat_686221,"[10, 10, 10, 10, 40, 20]",100
Candidat_686220,"[10, 10, 10, 10, 40, 20]",100
Candidat_686219,"[10, 10, 10, 10, 40, 20]",100
Candidat_686218,"[10, 10, 10, 10, 40, 20]",100
Candidat_686217,"[10, 10, 10, 10, 40, 20]",100
Candidat_686216,"[10, 10, 10, 10, 40, 20]",100
Candidat_686215,"[10, 10, 10, 10, 40, 20]",100
Candidat_686214,"[10, 10, 10, 10, 40, 20]",100
Candidat_686213,"[10, 10, 10, 10, 40, 20]",100
Candidat_686212,"[10, 10, 10, 10, 40, 20]",100
Candidat_686211,"[10, 10, 10, 10, 40, 20]",100
Candidat_686210,"[10, 10, 10, 10, 40, 20]",100
Candidat_686209,"[10, 10, 10, 10, 40, 20]",100
Candidat_686207,"[10, 10, 10, 10, 40, 20]",100
Candidat_686192,"[10, 10, 10, 10, 40, 20]",100
Candidat_686206,"[10, 10, 10, 10, 40, 20]",100
Candidat_686205,"[10, 10, 10, 10, 40, 20]",100
Candidat_686204,"[10, 10, 10, 10, 40, 20]",100
Candidat_686203,"[10, 10, 10, 10, 40, 20]",100
Candidat_686202,"[10, 10, 10, 10, 40, 20]",100
Candidat_686201,"[10, 10, 10, 10, 40, 20]",100
Candidat_686200,"[10, 10, 10, 10, 40, 20]",100
Candidat_686199,"[10, 10, 10, 10, 40, 20]",100
Candidat_686198,"[10, 10, 10, 10, 40, 20]",100
Candidat_686197,"[10, 10, 10, 10, 40, 20]",100
Candidat_686196,"[10, 10, 10, 10, 40, 20]",100
Candidat_686195,"[10, 10, 10, 10, 40, 20]",100
Candidat_686194,"[10, 10, 10, 10, 40, 20]",100
Candidat_686193,"[10, 10, 10, 10, 40, 20]",100
Candidat_685378,"[10, 10, 10, 10, 40, 20]",100
Candidat_685376,"[10, 10, 10, 10, 40, 20]",100
Candidat_686224,"[10, 10, 10, 10, 40, 20]",100
Candidat_684546,"[10, 10, 10, 10, 40, 20]",100
Candidat_684560,"[10, 10, 10, 10, 40, 20]",100
Candidat_684559,"[10, 10, 10, 10, 40, 20]",100
Candidat_684558,"[10, 10, 10, 10, 40, 20]",100
Candidat_684557,"[10, 10, 10, 10, 40, 20]",100
Candidat_684556,"[10, 10, 10, 10, 40, 20]",100
Candidat_684555,"[10, 10, 10, 10, 40, 20]",100
Candidat_684554,"[10, 10, 10, 10, 40, 20]",100
Candidat_684553,"[10, 10, 10, 10, 40, 20]",100
Candidat_684552,"[10, 10, 10, 10, 40, 20]",100
Candidat_684551,"[10, 10, 10, 10, 40, 20]",100
Candidat_684550,"[10, 10, 10, 10, 40, 20]",100
Candidat_684549,"[10, 10, 10, 10, 40, 20]",100
Candidat_684548,"[10, 10, 10, 10, 40, 20]",100
Candidat_684547,"[10, 10, 10, 10, 40, 20]",100
Candidat_684545,"[10, 10, 10, 10, 40, 20]",100
Candidat_684562,"[10, 10, 10, 10, 40, 20]",100
Candidat_684544,"[10, 10, 10, 10, 40, 20]",100
Candidat_684543,"[10, 10, 10, 10, 40, 20]",100
Candidat_684542,"[10, 10, 10, 10, 40, 20]",100
Candidat_684541,"[10, 10, 10, 10, 40, 20]",100
Candidat_684540,"[10, 10, 10, 10, 40, 20]",100
Candidat_684539,"[10, 10, 10, 10, 40, 20]",100
Candidat_684538,"[10, 10, 10, 10, 40, 20]",100
Candidat_684537,"[10, 10, 10, 10, 40, 20]",100
Candidat_684536,"[10, 10, 10, 10, 40, 20]",100
Candidat_684535,"[10, 10, 10, 10, 40, 20]",100
Candidat_684534,"[10, 10, 10, 10, 40, 20]",100
Candidat_684533,"[10, 10, 10, 10, 40, 20]",100
Candidat_684532,"[10, 10, 10, 10, 40, 20]",100
Candidat_684531,"[10, 10, 10, 10, 40, 20]",100
Candidat_684561,"[10, 10, 10, 10, 40, 20]",100
Candidat_684563,"[10, 10, 10, 10, 40, 20]",100
Candidat_685375,"[10, 10, 10, 10, 40, 20]",100
Candidat_685360,"[10, 10, 10, 10, 40, 20]",100
Candidat_685374,"[10, 10, 10, 10, 40, 20]",100
Candidat_685373,"[10, 10, 10, 10, 40, 20]",100
Candidat_685372,"[10, 10, 10, 10, 40, 20]",100
Candidat_685371,"[10, 10, 10, 10, 40, 20]",100
Candidat_685370,"[10, 10, 10, 10, 40, 20]",100
Candidat_685369,"[10, 10, 10, 10, 40, 20]",100
Candidat_685368,"[10, 10, 10, 10, 40, 20]",100
Candidat_685367,"[10, 10, 10, 10, 40, 20]",100
Candidat_685366,"[10, 10, 10, 10, 40, 20]",100
Candidat_685365,"[10, 10, 10, 10, 40, 20]",100
Candidat_685364,"[10, 10, 10, 10, 40, 20]",100
Candidat_685363,"[10, 10, 10, 10, 40, 20]",100
Candidat_685362,"[10, 10, 10, 10, 40, 20]",100
Candidat_685361,"[10, 10, 10, 10, 40, 20]",100
Candidat_685359,"[10, 10, 10, 10, 40, 20]",100
Candidat_684564,"[10, 10, 10, 10, 40, 20]",100
Candidat_685358,"[10, 10, 10, 10, 40, 20]",100
Candidat_685357,"[10, 10, 10, 10, 40, 20]",100
Candidat_685356,"[10, 10, 10, 10, 40, 20]",100
Candidat_685355,"[10, 10, 10, 10, 40, 20]",100
Candidat_685354,"[10, 10, 10, 10, 40, 20]",100
Candidat_685353,"[10, 10, 10, 10, 40, 20]",100
Candidat_685352,"[10, 10, 10, 10, 40, 20]",100
Candidat_685351,"[10, 10, 10, 10, 40, 20]",100
Candidat_684570,"[10, 10, 10, 10, 40, 20]",100
Candidat_684569,"[10, 10, 10, 10, 40, 20]",100
Candidat_684568,"[10, 10, 10, 10, 40, 20]",100
Candidat_684567,"[10, 10, 10, 10, 40, 20]",100
Candidat_684566,"[10, 10, 10, 10, 40, 20]",100
Candidat_684565,"[10, 10, 10, 10, 40, 20]",100
Candidat_686223,"[10, 10, 10, 10, 40, 20]",100
Candidat_686225,"[10, 10, 10, 10, 40, 20]",100
Candidat_684529,"[10, 10, 10, 10, 40, 20]",100
Candidat_687090,"[10, 10, 10, 10, 40, 20]",100
Candidat_687884,"[10, 10, 10, 10, 40, 20]",100
Candidat_687883,"[10, 10, 10, 10, 40, 20]",100
Candidat_687882,"[10, 10, 10, 10, 40, 20]",100
Candidat_687881,"[10, 10, 10, 10, 40, 20]",100
Candidat_687880,"[10, 10, 10, 10, 40, 20]",100
Candidat_687879,"[10, 10, 10, 10, 40, 20]",100
Candidat_687878,"[10, 10, 10, 10, 40, 20]",100
Candidat_687877,"[10, 10, 10, 10, 40, 20]",100
Candidat_687876,"[10, 10, 10, 10, 40, 20]",100
Candidat_687875,"[10, 10, 10, 10, 40, 20]",100
Candidat_687874,"[10, 10, 10, 10, 40, 20]",100
Candidat_687873,"[10, 10, 10, 10, 40, 20]",100
Candidat_687872,"[10, 10, 10, 10, 40, 20]",100
Candidat_687871,"[10, 10, 10, 10, 40, 20]",100
Candidat_687089,"[10, 10, 10, 10, 40, 20]",100
Candidat_687886,"[10, 10, 10, 10, 40, 20]",100
Candidat_687088,"[10, 10, 10, 10, 40, 20]",100
Candidat_687087,"[10, 10, 10, 10, 40, 20]",100
Candidat_687086,"[10, 10, 10, 10, 40, 20]",100
Candidat_687085,"[10, 10, 10, 10, 40, 20]",100
Candidat_687084,"[10, 10, 10, 10, 40, 20]",100
Candidat_687083,"[10, 10, 10, 10, 40, 20]",100
Candidat_687082,"[10, 10, 10, 10, 40, 20]",100
Candidat_687081,"[10, 10, 10, 10, 40, 20]",100
Candidat_687080,"[10, 10, 10, 10, 40, 20]",100
Candidat_687079,"[10, 10, 10, 10, 40, 20]",100
Candidat_687078,"[10, 10, 10, 10, 40, 20]",100
Candidat_687077,"[10, 10, 10, 10, 40, 20]",100
Candidat_687076,"[10, 10, 10, 10, 40, 20]",100
Candidat_687075,"[10, 10, 10, 10, 40, 20]",100
Candidat_687885,"[10, 10, 10, 10, 40, 20]",100
Candidat_687887,"[10, 10, 10, 10, 40, 20]",100
Candidat_687073,"[10, 10, 10, 10, 40, 20]",100
Candidat_687904,"[10, 10, 10, 10, 40, 20]",100
Candidat_687918,"[10, 10, 10, 10, 40, 20]",100
Candidat_687917,"[10, 10, 10, 10, 40, 20]",100
Candidat_687916,"[10, 10, 10, 10, 40, 20]",100
Candidat_687915,"[10, 10, 10, 10, 40, 20]",100
Candidat_687914,"[10, 10, 10, 10, 40, 20]",100
Candidat_687913,"[10, 10, 10, 10, 40, 20]",100
Candidat_687912,"[10, 10, 10, 10, 40, 20]",100
Candidat_687911,"[10, 10, 10, 10, 40, 20]",100
Candidat_687910,"[10, 10, 10, 10, 40, 20]",100
Candidat_687909,"[10, 10, 10, 10, 40, 20]",100
Candidat_687908,"[10, 10, 10, 10, 40, 20]",100
Candidat_687907,"[10, 10, 10, 10, 40, 20]",100
Candidat_687906,"[10, 10, 10, 10, 40, 20]",100
Candidat_687905,"[10, 10, 10, 10, 40, 20]",100
Candidat_687903,"[10, 10, 10, 10, 40, 20]",100
Candidat_687888,"[10, 10, 10, 10, 40, 20]",100
